Saving Silverman,2001,Dennis Dugan,Amanda Detmer,Neil Diamond,Kyle Gass,19351569,22000000,5.9
Jay and Silent Bob Strike Back,2001,Kevin Smith,Will Ferrell,Shannon Elizabeth,Jason Mewes,30059386,22000000,6.9
The Glass House,2001,Daniel Sackheim,Chris Noth,Bruce Dern,Trevor Morgan,17951431,30000000,5.8
Megiddo: The Omega Code 2,2001,Brian Trenchard-Smith,Michael Biehn,Udo Kier,Franco Nero,5974653,22000000,4.1
Hardball,2001,Brian Robbins,Keanu Reeves,D.B. Sweeney,DeWayne Warren,40219708,21000000,6.3
Thir13en Ghosts,2001,Steve Beck,Shannon Elizabeth,Embeth Davidtz,F. Murray Abraham,41867960,20000000,5.5
Legally Blonde,2001,Robert Luketic,Linda Cardellini,Raquel Welch,Alanna Ubach,95001351,18000000,6.2
Life as a House,2001,Irwin Winkler,Ian Somerhalder,Hayden Christensen,Kristin Scott Thomas,15561627,18000000,7.5
The Tailor of Panama,2001,John Boorman,Daniel Radcliffe,Jamie Lee Curtis,Mark Margolis,13491653,18000000,6.1
The Others,2001,Alejandro Amenabar,Fionnula Flanagan,Elaine Cassidy,Eric Sykes,96471845,17000000,7.6
Summer Catch,2001,Michael Tollin,Marc Blucas,Brian Dennehy,Bruce Davison,19693891,34000000,4.9
See Spot Run,2001,John Whitesell,Leslie Bibb,Angus T. Jones,Paul Sorvino,33357476,35000000,5.4
Baby Boy,2001,John Singleton,Mo'Nique,Snoop Dogg,Angell Conwell,28734552,16000000,6.4
Joe Dirt,2001,Dennie Gordon,Brittany Daniel,Erik Per Sullivan,Fred Ward,27087695,17700000,5.9
Madison,2001,William Bindley,Bruce Dern,Jake Lloyd,William Shockley,508867,,6.5
Not Another Teen Movie,2001,Joel Gallen,Chris Evans,JoAnna Garcia Swisher,Mia Kirshner,37882551,16000000,5.7
Freddy Got Fingered,2001,Tom Green,Rip Torn,Harland Williams,Eddie Kaye Thomas,14249005,15000000,4.5
Knockaround Guys,2001,Brian Koppelman,Vin Diesel,Tom Noonan,Kevin Gage,11632420,,6.1
Jason X,2001,James Isaac,Peter Mensah,Kane Hodder,Lexa Doig,12610731,11000000,4.4
Head Over Heels,2001,Mark Waters,Monica Potter,Ivana Milicevic,China Chow,10397365,14000000,5.4
Soul Survivors,2001,Stephen Carpenter,Melissa Sagemiller,Angela Featherstone,Candace Kroslak,3100650,14000000,3.9
The Caveman's Valentine,2001,Kasi Lemmons,Colm Feore,Tamara Tunie,Aunjanue Ellis,687081,,6
Save the Last Dance,2001,Thomas Carter,Sean Patrick Thomas,Terry Kinney,Fredro Starr,91038276,13000000,6.1
Two Can Play That Game,2001,Mark Brown,Mo'Nique,Vivica A. Fox,Tamala Jones,22235901,6000000,6.1
Crazy/Beautiful,2001,John Stockwell,Kirsten Dunst,Jay Hernandez,Rolando Molina,16929123,14000000,6.5
Bubble Boy,2001,Blair Hayes,Jake Gyllenhaal,Geoffrey Arend,Marley Shelton,5002310,13000000,5.6
How High,2001,Jesse Dylan,Hector Elizondo,Fred Willard,T.J. Thyne,31155435,12000000,6.2
Max Keeble's Big Move,2001,Tim Hill,Noel Fisher,Amber Valletta,Larry Miller,17292381,12000000,5.3
Corky Romano,2001,Rob Pritts,Vincent Pastore,Vinessa Shaw,Peter Berg,23978402,11000000,4.6
Out Cold,2001,Brendan Malloy,Lee Majors,Jason London,Thomas Lennon,13903262,11000000,6.3
Tomcats,2001,Gregory Poirier,Shannon Elizabeth,Jake Busey,David Ogden Stiers,13558739,11000000,5.3
Frailty,2001,Bill Paxton,Matthew McConaughey,Powers Boothe,Matt O'Leary,13103828,11000000,7.3
O,2001,Tim Blake Nelson,Mekhi Phifer,Andrew Keegan,John Heard,16017403,5000000,6.2
Recess: School's Out,2001,Chuck Sheetz,Diedrich Bader,Andrew Lawrence,Dabney Coleman,36696761,23000000,6.5
Valentine,2001,Jamie Blanks,Marley Shelton,Jessica Capshaw,Johnny Whitworth,20384136,10000000,4.7
Get Over It,2001,Tommy O'Haver,Mila Kunis,Kirsten Dunst,Carmen Electra,11560259,22000000,5.8
On the Line,2001,Eric Bross,Jerry Stiller,Tamala Jones,Dave Foley,4356743,16000000,4.1
Glitter,2001,Vondie Curtis-Hall,Mariah Carey,Max Beesley,Valarie Pettiford,4273372,22000000,2.1
The Other Side of Heaven,2001,Mitch Davis,Anne Hathaway,Nathaniel Lees,Miriama Smith,4720371,7000000,6.5
The Brothers,2001,Gary Hardwick,Julie Benz,Tatyana Ali,Jenifer Lewis,27457409,6000000,6.3
Hedwig and the Angry Inch,2001,John Cameron Mitchell,John Cameron Mitchell,Miriam Shor,Andrea Martin,3029081,6000000,7.8
Novocaine,2001,David Atkins,Chelcie Ross,Lynne Thigpen,Polly Noonan,2025238,6000000,5.8
The Business of Strangers,2001,Patrick Stettner,Stockard Channing,Tony Devon,Frederick Weller,1028337,,6.4
Ghost World,2001,Terry Zwigoff,Scarlett Johansson,Steve Buscemi,T.J. Thyne,6200756,7000000,7.4
Harvard Man,2001,James Toback,Sarah Michelle Gellar,Eric Stoltz,Joey Lauren Adams,56007,5500000,4.9
The Forsaken,2001,J.S. Cardone,Brendan Fehr,Kerr Smith,Izabella Miko,6755271,5000000,5.3
Made,2001,Jon Favreau,Jon Favreau,Faizon Love,Jonathan Silverman,5308707,5000000,6.4
Donnie Darko,2001,Richard Kelly,Jake Gyllenhaal,Mary McDonnell,James Duval,727883,4500000,8.1
Monster's Ball,2001,Marc Forster,Heath Ledger,Peter Boyle,Marcus Lyle Brown,31252964,4000000,7.1
The Wash,2001,DJ Pooh,Angell Conwell,Dr. Dre,DJ Pooh,10097096,4000000,4.6
Pootie Tang,2001,Louis C.K.,Wanda Sykes,J.B. Smoove,Robert Vaughn,3293258,3000000,5.2
Thirteen Conversations About One Thing,2001,Jill Sprecher,Matthew McConaughey,Rob McElhenney,Amy Irving,3287435,4500000,7.1
Bully,2001,Larry Clark,Kelli Garner,Nick Stahl,Brad Renfro,510092,,7
In the Bedroom,2001,Todd Field,Tom Wilkinson,Sissy Spacek,Karen Allen,35918429,1700000,7.5
Kissing Jessica Stein,2001,Charles Herman-Wurmfeld,Scott Cohen,Jennifer Westfeldt,Brian Stepanek,7022940,1000000,6.7
The Believer,2001,Henry Bean,Ryan Gosling,Theresa Russell,Summer Phoenix,406035,1500000,7.2
Session 9,2001,Brad Anderson,Paul Guilfoyle,Brendan Sexton III,Larry Fessenden,373967,1500000,6.5
Super Troopers,2001,Jay Chandrasekhar,Geoffrey Arend,Daniel von Bargen,Jay Chandrasekhar,18488314,1200000,7.1
Down and Out with the Dolls,2001,Kurt Voss,Lemmy,Coyote Shivers,Zoe Poledouris,58936,1200000,6.1
Brigham City,2001,Richard Dutcher,Wilford Brimley,Frank Gerrish,Rick Macy,798341,1000000,7.2
The Jimmy Show,2001,Frank Whaley,Lynn Cohen,Frank Whaley,Heather Bucha,703,1500000,5.4
L.I.E.,2001,Michael Cuesta,Adam LeFevre,Bruce Altman,Walter Masterson,1141829,700000,7.2
Never Again,2001,Eric Schaeffer,Peter Dinklage,Bill Duke,Michael McKean,295468,500000,6
Dogtown and Z-Boys,2001,Stacy Peralta,Tony Alva,Jay Adams,Jeff Ament,1293295,,7.7
Lovely & Amazing,2001,Nicole Holofcener,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin,4186931,250000,6.9
American Desi,2001,Piyush Dinker Pandya,Purva Bedi,Rizwan Manji,Anil Kumar,902835,250000,6.7
The Lost Skeleton of Cadavra,2001,Larry Blamire,Fay Masterson,Brian Howe,Larry Blamire,110536,40000,7
Men in Black II,2002,Barry Sonnenfeld,Will Smith,Rosario Dawson,Rip Torn,190418803,140000000,6.1
Spider-Man,2002,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,403706375,139000000,7.3
Stuart Little 2,2002,Rob Minkoff,Nathan Lane,Brad Garrett,Melanie Griffith,64736114,120000000,5.4
Star Wars: Episode II - Attack of the Clones,2002,George Lucas,Natalie Portman,Christopher Lee,Hayden Christensen,310675583,115000000,6.7
Windtalkers,2002,John Woo,Nicolas Cage,Roger Willie,Noah Emmerich,40911830,115000000,6
Minority Report,2002,Steven Spielberg,Tom Cruise,Frank Grillo,Jessica Capshaw,132014112,102000000,7.7
Treasure Planet,2002,Ron Clements,Joseph Gordon-Levitt,Martin Short,Michael Wincott,38120554,140000000,7.1
The Adventures of Pluto Nash,2002,Ron Underwood,Rosario Dawson,Randy Quaid,Burt Young,4411102,100000000,3.8
Gangs of New York,2002,Martin Scorsese,Leonardo DiCaprio,Liam Neeson,Jim Broadbent,77679638,100000000,7.5
The Lord of the Rings: The Two Towers,2002,Peter Jackson,Christopher Lee,Orlando Bloom,Billy Boyd,340478898,94000000,8.7
Collateral Damage,2002,Andrew Davis,Raymond Cruz,Rick Worthy,Jsu Garcia,40048332,85000000,5.5
Scooby-Doo,2002,Raja Gosnell,Sarah Michelle Gellar,Linda Cardellini,Miguel A. Nunez Jr.,153288182,84000000,4.9
Lilo & Stitch,2002,Dean DeBlois,Tia Carrere,Jason Scott Lee,David Ogden Stiers,145771527,80000000,7.2
Road to Perdition,2002,Sam Mendes,Tom Hanks,Jennifer Jason Leigh,Liam Aiken,104054514,80000000,7.7
Spirit: Stallion of the Cimarron,2002,Kelly Asbury,Matt Damon,Charles Napier,Zahn McClarnon,73215310,80000000,7
The Time Machine,2002,Simon Wells,Mark Addy,Alan Young,Josh Stamberg,56684819,80000000,5.9
Signs,2002,M. Night Shyamalan,Rory Culkin,Merritt Wever,Cherry Jones,227965690,72000000,6.7
xXx,2002,Rob Cohen,Vin Diesel,Eve,Leila Arcieri,141204016,70000000,5.8
We Were Soldiers,2002,Randall Wallace,Jon Hamm,Marc Blucas,Chris Klein,78120196,75000000,7.1
Bad Company,2002,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,30157016,70000000,5.6
I Spy,2002,Betty Thomas,Gary Cole,Phill Lewis,Tate Taylor,33105600,70000000,5.4
Hart's War,2002,Gregory Hoblit,Bruce Willis,Cole Hauser,Rory Cochrane,19076815,60000000,6.3
Rollerball,2002,John McTiernan,LL Cool J,Chris Klein,Andrew Bryniarski,18990542,70000000,3
Ballistic: Ecks vs. Sever,2002,Wych Kaosayananda,Talisa Soto,Sandrine Holt,Gregg Henry,14294842,70000000,3.6
The Sum of All Fears,2002,Phil Alden Robinson,Morgan Freeman,Bruce McGill,Philip Baker Hall,118471320,68000000,6.4
Ice Age,2002,Chris Wedge,Goran Visnjic,Stephen Root,Denis Leary,176387405,59000000,7.6
The Santa Clause 2,2002,Michael Lembeck,Judge Reinhold,Aisha Tyler,Eric Lloyd,139225854,60000000,5.5
Austin Powers in Goldmember,2002,Jay Roach,Verne Troyer,Josh Zuckerman,Robert Wagner,213079163,63000000,6.2
The Bourne Identity,2002,Doug Liman,Matt Damon,Josh Hamilton,Nicky Naudac,121468960,60000000,7.9
Two Weeks Notice,2002,Marc Lawrence,Dorian Missick,Alicia Witt,Dana Ivey,93307796,60000000,6.1
The Scorpion King,2002,Chuck Russell,Dwayne Johnson,Roger Rees,Bernard Hill,90341670,60000000,5.5
The Tuxedo,2002,Kevin Donovan,Romany Malco,Debi Mazar,Ritchie Coster,50189179,60000000,5.3
Reign of Fire,2002,Rob Bowman,Christian Bale,Gerard Butler,Matthew McConaughey,43060566,60000000,6.2
Star Trek: Nemesis,2002,Stuart Baird,Tom Hardy,LeVar Burton,Jonathan Frakes,43119879,60000000,6.4
Analyze That,2002,Harold Ramis,Robert De Niro,Cathy Moriarty,Joe Viterelli,32122249,60000000,5.9
Dragonfly,2002,Tom Shadyac,Joe Morton,Susanna Thompson,Matt Craven,30063805,60000000,6.1
Maid in Manhattan,2002,Wayne Wang,Bob Hoskins,Frances Conroy,Natasha Richardson,93815117,55000000,5.1
Eye See You,2002,Jim Gillespie,Sylvester Stallone,Tom Berenger,Charles S. Dutton,,55000000,5.3
Blade II,2002,Guillermo del Toro,Norman Reedus,Thomas Kretschmann,Tony Curran,81645152,54000000,6.7
Catch Me If You Can,2002,Steven Spielberg,Leonardo DiCaprio,Tom Hanks,Jennifer Garner,164435221,52000000,8
Mr. Deeds,2002,Steven Brill,Steve Buscemi,Adam Sandler,Peter Gallagher,126203320,50000000,5.8
Unfaithful,2002,Adrian Lyne,Olivier Martinez,Erik Per Sullivan,Chad Lowe,52752475,50000000,6.7
Murder by Numbers,2002,Barbet Schroeder,Ryan Gosling,Chris Penn,Agnes Bruckner,31874869,50000000,6.1
Blood Work,2002,Clint Eastwood,Clint Eastwood,Anjelica Huston,Rick Hoffman,26199517,50000000,6.4
Panic Room,2002,David Fincher,Kristen Stewart,Dwight Yoakam,Mel Rodriguez,95308367,48000000,6.8
Insomnia,2002,Christopher Nolan,Al Pacino,Maura Tierney,Crystal Lowe,67263182,46000000,7.2
Changing Lanes,2002,Roger Michell,Sydney Pollack,Matt Malloy,Bruce Altman,66790248,45000000,6.5
Big Trouble,2002,Barry Sonnenfeld,Zooey Deschanel,Janeane Garofalo,Omar Epps,7262288,40000000,6.5
The Sweetest Thing,2002,Roger Kumble,Judith Chapman,Lillian Adams,Chelsea Bond,24430272,43000000,5.1
High Crimes,2002,Carl Franklin,Morgan Freeman,Adam Scott,Bruce Davison,41543207,42000000,6.3
The Mothman Prophecies,2002,Mark Pellington,Debra Messing,Will Patton,David Eigenberg,35228696,32000000,6.5
8 Mile,2002,Curtis Hanson,Mekhi Phifer,Omar Benson Miller,Evan Jones,116724075,41000000,7
City by the Sea,2002,Michael Caton-Jones,Robert De Niro,James Franco,John Doman,22433915,60000000,6.2
Life or Something Like It,2002,Stephen Herek,Angelina Jolie Pitt,Stockard Channing,James Gammon,14448589,40000000,5.8
Sweet Home Alabama,2002,Andy Tennant,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,127214072,38000000,6.1
Spy Kids 2: Island of Lost Dreams,2002,Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,85570368,38000000,5.1
Enough,2002,Michael Apted,Bill Cobbs,Jeff Kober,Billy Campbell,39177215,38000000,5.6
John Q,2002,Nick Cassavetes,Denzel Washington,Laura Harring,Anne Heche,71026631,36000000,7
Queen of the Damned,2002,Michael Rymer,Aaliyah,Lena Olin,Bruce Spence,30307804,35000000,5.2
Chicago,2002,Rob Marshall,Colm Feore,Chita Rivera,Jayne Eastwood,170684505,45000000,7.2
About Schmidt,2002,Alexander Payne,Hope Davis,June Squibb,Howard Hesseman,65010106,30000000,7.2
Like Mike,2002,John Schultz,Brenda Song,Robert Forster,Anne Meara,51432423,30000000,5.1
Blue Crush,2002,John Stockwell,Faizon Love,Mika Boorem,Sanoe Lake,40118420,30000000,5.6
Eight Legged Freaks,2002,Ellory Elkayem,Scarlett Johansson,Doug E. Doug,Riley Smith,17266505,30000000,5.4
Confessions of a Dangerous Mind,2002,George Clooney,Dick Clark,David Julian Hirsh,Jennifer Hall,,29000000,7.1
Divine Secrets of the Ya-Ya Sisterhood,2002,Callie Khouri,Ellen Burstyn,Fionnula Flanagan,Matthew Settle,69586544,27000000,6
Clockstoppers,2002,Jonathan Frakes,Michael Biehn,Paula Garcacs,Jason George,36985501,26000000,5.2
The Wild Thornberrys Movie,2002,Cathy Malkasian,Alfre Woodard,Flea,Cree Summer,39880476,25000000,5.2
Undercover Brother,2002,Malcolm D. Lee,Dave Chappelle,Eddie Griffin,Chi McBride,38230435,25000000,5.8
The Hours,2002,Stephen Daldry,Meryl Streep,Stephen Dillane,Miranda Richardson,41597830,25000000,7.6
Punch-Drunk Love,2002,Paul Thomas Anderson,Adam Sandler,Emily Watson,Don McManus,17791031,25000000,7.3
Stealing Harvard,2002,Bruce McCulloch,Martin Starr,Megan Mullally,Chris Penn,13973532,25000000,5.1
Abandon,2002,Stephen Gaghan,Charlie Hunnam,Zooey Deschanel,Tony Goldwyn,10719367,25000000,4.9
The Rookie,2002,John Lee Hancock,Dennis Quaid,Jay Hernandez,Angus T. Jones,75597042,20000000,7
Moonlight Mile,2002,Brad Silberling,Jake Gyllenhaal,Holly Hunter,Bob Clendenin,6830957,21000000,6.7
Drumline,2002,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,56398162,20000000,5.7
Return to Never Land,2002,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,48423368,20000000,5.8
Ghost Ship,2002,Steve Beck,Isaiah Washington,Ron Eldard,Francesca Rettondini,30079316,35000000,5.5
The Country Bears,2002,Peter Hastings,Haley Joel Osment,Alex Rocco,Stephen Root,16988996,35000000,4
Undisputed,2002,Walter Hill,Fisher Stevens,Wes Studi,Jon Seda,12398628,20000000,6.1
Equilibrium,2002,Kurt Wimmer,Christian Bale,Emily Watson,Sean Pertwee,1190018,20000000,7.5
People I Know,2002,Daniel Algrant,Al Pacino,Richard Schiff,Mark Webber,121972,22000000,5.5
Adaptation.,2002,Spike Jonze,Nicolas Cage,Meryl Streep,Roger Willie,22245861,19000000,7.7
The Salton Sea,2002,D.J. Caruso,Adam Goldberg,Meat Loaf,Anthony LaPaglia,676698,18000000,7.2
City of Ghosts,2002,Matt Dillon,Kirk Fox,Shawn Andrews,Rob Campbell,325491,17500000,6
40 Days and 40 Nights,2002,Michael Lehmann,Emmanuelle Vaugier,Vinessa Shaw,Paulo Costanzo,37939782,17000000,5.6
They,2002,Robert Harmon,Alexander Gould,Ethan Embry,Marc Blucas,12693621,17000000,4.8
The Master of Disguise,2002,Perry Andelin Blake,Jennifer Esposito,Kenan Thompson,James Brolin,40363530,16000000,3.3
White Oleander,2002,Peter Kosminsky,Patrick Fugit,Cole Hauser,Marc Donato,16346122,16000000,7.2
Hollywood Ending,2002,Woody Allen,Woody Allen,Debra Messing,Treat Williams,4839383,16000000,6.6
Juwanna Mann,2002,Jesse Vaughan,Vivica A. Fox,Jenifer Lewis,Kevin Pollak,13571817,15600000,4.5
Big Fat Liar,2002,Shawn Levy,Frankie Muniz,Donald Faison,Lee Majors,47811275,15000000,5.4
Halloween: Resurrection,2002,Rick Rosenthal,Jamie Lee Curtis,Thomas Ian Nicholas,Bianca Kajlich,30259652,15000000,4.1
Tuck Everlasting,2002,Jay Russell,William Hurt,Sissy Spacek,Jonathan Jackson,19158074,15000000,6.7
Dark Blue,2002,Ron Shelton,Khandi Alexander,Dash Mihok,Michael Michele,9059588,15000000,6.6
Boat Trip,2002,Mort Nathan,Vivica A. Fox,Lin Shaye,Bob Gunton,8586376,20000000,4.9
Jonah: A VeggieTales Movie,2002,Mike Nawrocki,Phil Vischer,Mike Nawrocki,Shelby Vischer,25571351,14000000,6.6
All About the Benjamins,2002,Kevin Bray,Mike Epps,Roger Guenveur Smith,Gino Salvano,25482931,14000000,5.7
Far from Heaven,2002,Todd Haynes,Dennis Quaid,Celia Weston,Michael Gaston,15854988,13500000,7.4
The New Guy,2002,Ed Decter,Zooey Deschanel,Eddie Griffin,Gene Simmons,28972187,13000000,5.9
Antwone Fisher,2002,Denzel Washington,Denzel Washington,Kevin Connolly,Derek Luke,21078145,12500000,7.3
The Emperor's Club,2002,Michael Hoffman,Gabriel Millman,Embeth Davidtz,Rob Morrow,14060950,12500000,6.9
Barbershop,2002,Tim Story,Sean Patrick Thomas,Jason George,Cedric the Entertainer,75074950,12000000,6.3
Crossroads,2002,Tamra Davis,Britney Spears,Katherine Boecher,Dave Allen,37188667,12000000,3.3
One Hour Photo,2002,Mark Romanek,Robin Williams,Gary Cole,Connie Nielsen,31597131,12000000,6.8
Frida,2002,Julie Taymor,Salma Hayek,Roger Rees,Valeria Golino,25776062,12000000,7.4
Sorority Boys,2002,Wallace Wolodarsky,Heather Matarazzo,Barry Watson,Harland Williams,10198766,12000000,5.4
The Dangerous Lives of Altar Boys,2002,Peter Care,Kieran Culkin,Michael Harding,Jake Richardson,1779284,12000000,7.1
Welcome to Collinwood,2002,Anthony Russo,Michael Jeter,Isaiah Washington,Andy Davoli,333976,12000000,6.4
Cypher,2002,Vincenzo Natali,David Hewlett,Jeremy Northam,Kari Matchett,,7500000,6.8
Phone Booth,2002,Joel Schumacher,Radha Mitchell,John Enos III,Richard T. Jones,46563158,13000000,7.1
A Walk to Remember,2002,Adam Shankman,Lauren German,Peter Coyote,Paz de la Huerta,41227069,11000000,7.4
Darkness,2002,Jaume Balaguero,Lena Olin,Giancarlo Giannini,Francesc Pages,22160085,10600000,5.4
Friday After Next,2002,Marcus Raboy,John Witherspoon,Mike Epps,Katt Williams,32983713,20000000,5.8
The Banger Sisters,2002,Bob Dolman,Erika Christensen,Eva Amurri Martino,Sal Lopez,30306281,10000000,5.6
Swimfan,2002,John Polson,Erika Christensen,Shiri Appleby,Jason Ritter,28563926,8500000,5
Kung Pow: Enter the Fist,2002,Steve Oedekerk,Steve Oedekerk,Simon Rhee,Jennifer Tung,16033556,10000000,6.2
Hey Arnold! The Movie,2002,Tuck Tucker,Jennifer Jason Leigh,Vincent Schiavelli,Paul Sorvino,13684949,3000000,5.9
Deuces Wild,2002,Scott Kalvert,Norman Reedus,James Franco,Frankie Muniz,6044618,10000000,5.6
Igby Goes Down,2002,Burr Steers,Kieran Culkin,Rory Culkin,Bill Irwin,4681503,9000000,7
Brown Sugar,2002,Rick Famuyiwa,Boris Kodjoe,Sanaa Lathan,Wendell Pierce,27362712,8000000,6.5
The Good Girl,2002,Miguel Arteta,Jake Gyllenhaal,Zooey Deschanel,Tim Blake Nelson,14015786,5000000,6.5
Narc,2002,Joe Carnahan,Jason Patric,Chi McBride,Alan Van Sprang,10460089,7500000,7.2
Auto Focus,2002,Paul Schrader,Ed Begley Jr.,Michael McKean,Kurt Fuller,2062066,7000000,6.6
Gerry,2002,Gus Van Sant,Matt Damon,Casey Affleck,,236266,3500000,6.2
Sunshine State,2002,John Sayles,Miguel Ferrer,Edie Falco,Timothy Hutton,3064356,5600000,6.9
Jackass: The Movie,2002,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,64267897,5000000,6.6
My Big Fat Greek Wedding,2002,Joel Zwick,Nia Vardalos,Louis Mandylor,Lainie Kazan,241437427,5000000,6.6
25th Hour,2002,Spike Lee,Philip Seymour Hoffman,Rosario Dawson,Aaron Stanford,13060843,15000000,7.7
Spun,2002,Jonas Akerlund,Patrick Fugit,Nicholas Gonzalez,Debbie Harry,410241,2000000,6.8
The Rules of Attraction,2002,Roger Avary,Ian Somerhalder,Faye Dunaway,Clifton Collins Jr.,6525762,4000000,6.7
Secretary,2002,Steven Shainberg,Jeremy Davies,Stephen McHattie,Lesley Ann Warren,4046737,4000000,7.1
Poolhall Junkies,2002,Mars Callahan,Chazz Palminteri,Ricky Schroder,Ernie Reyes Jr.,562059,4000000,7
Martin Lawrence Live: Runteldat,2002,David Raynr,Nancy O'Dell,Mikki Padilla,Dayna Devon,19184015,3000000,5.4
Real Women Have Curves,2002,Patricia Cardoso,America Ferrera,Lupe Ontiveros,George Lopez,5844929,3000000,7
Full Frontal,2002,Steven Soderbergh,Julia Roberts,Enrico Colantoni,Blair Underwood,2506446,2000000,4.7
Highway,2002,James Cox,Jake Gyllenhaal,M.C. Gainey,Mark Rolston,,14000000,6.3
May,2002,Lucky McKee,James Duval,Will Estes,Nora Zehetner,145540,500000,6.7
Stolen Summer,2002,Pete Jones,Brian Dennehy,Aidan Quinn,Bonnie Hunt,119841,1500000,6.5
Sex with Strangers,2002,Harry Gantz,,,,247740,,4.7
Bubba Ho-Tep,2002,Don Coscarelli,Daniel Roebuck,Ossie Davis,Ella Joyce,,1000000,7.2
Blue Car,2002,Karen Moncrieff,Frances Fisher,Agnes Bruckner,A.J. Buckley,464126,1000000,6.7
Time Changer,2002,Rich Christiano,Gavin MacLeod,D. David Morin,Hal Linden,15278,825000,5.6
Interview with the Assassin,2002,Neil Burger,Raymond J. Barry,Christel Khalil,Renee Faia,47329,750000,6.6
Crop Circles: Quest for Truth,2002,William Gazecki,Karen Alexander,Colin Andrews,Francine Blake,,750000,7
The Singles Ward,2002,Kurt Hale,Kirby Heyborne,Lincoln Hoppe,Daryn Tufts,1250798,500000,6.4
Civil Brand,2002,Neema Barnette,Monica Calhoun,LisaRaye McCoy,Clifton Powell,243347,500000,5.3
The Slaughter Rule,2002,Alex Smith,Ryan Gosling,Clea DuVall,Eddie Spears,13134,500000,6.1
Fabled,2002,Ari Kirschenbaum,R. Brandon Johnson,Adam LeFevre,Desmond Askew,25918,,5.8
Better Luck Tomorrow,2002,Justin Lin,Parry Shen,Jason Tobin,Collin Kahey,3799339,250000,7.2
